7.839393829531823066e+00 9.111443536801198562e+00 1.066587115027519417e+01 1.211029259282171466e+01 1.350851769049662998e+01 1.488487562550757559e+01 1.693441531802825395e+01 1.831708666626884607e+01 2.014111899998013655e+01 2.183600430926080804e+01 2.182840856642135208e+01 2.349178781588291898e+01 2.490758850298401583e+01 2.692780559238373428e+01 2.841533775297416753e+01 3.049418233715877946e+01 3.211974443650564126e+01 3.427415383969645291e+01 3.561260631327237292e+01 3.745038730999144150e+01 3.767335638022891686e+01 3.847012708628037814e+01 4.044571600412628243e+01 4.224294449499273441e+01 4.415684061973843910e+01 4.565584795056802392e+01 4.703277233389941614e+01 4.846397417914346306e+01 5.015939435362480481e+01 5.200202461177641311e+01 5.192470307721365685e+01 5.350774278716325227e+01 5.414958668572568001e+01 5.633528574885986018e+01 5.797877528962971638e+01 5.846881116876159723e+01 5.994236542374039090e+01 6.137812205772386420e+01 6.246175478066263054e+01 6.289064492857183097e+01 6.358966997809091026e+01 6.414713648317406580e+01 6.509848813798581091e+01 6.647108786579102002e+01 6.713448823598774595e+01 6.844663271466963295e+01 6.983882030634646298e+01 7.022158068537171971e+01 7.086239412142860772e+01 7.156041688426532232e+01 7.166951944060379276e+01 7.194214890179624433e+01 7.325860370954602274e+01 7.373357670053755442e+01 7.467262419905061677e+01 7.542726044117482331e+01 7.551045439561535488e+01 7.687068697427596931e+01 7.707005210850827837e+01 7.826256778780509649e+01 7.778485181437707752e+01 7.824436114912379026e+01 7.870685538033728790e+01 7.878884896534826510e+01 7.968787714591486804e+01 7.987388680850936851e+01 8.091531245013577234e+01 8.182656675020783155e+01 8.143333727884723316e+01 8.188023296465698309e+01 8.220037347651285131e+01 8.234386621445851517e+01 8.237537273710896102e+01 8.333895371161216303e+01 8.363685808548758871e+01 8.416468969965781355e+01 8.479032873778481871e+01 8.501174891473624484e+01 8.522937413610023327e+01 8.517917116832136060e+01 8.513113054395083168e+01 8.555798799564126966e+01 8.596049007750974624e+01 8.575606357019125880e+01 8.590712266880566972e+01 8.725622582432356467e+01 8.748276007058061055e+01 8.786540295306147641e+01 8.737675675113970897e+01 8.795890197319475590e+01
3.068331647716339816e+00 3.595351045483010211e+00 4.161580762238189735e+00 4.735142971448123461e+00 5.320121337080026436e+00 5.987668134251307173e+00 6.666798122612537014e+00 7.294149751467345233e+00 8.003822144712792408e+00 8.739185192513067690e+00 8.659840782458465114e+00 9.426402534998176819e+00 1.025595201576423143e+01 1.095503685825582885e+01 1.174838249583857852e+01 1.255383435608101905e+01 1.347769926254631656e+01 1.416471524768969736e+01 1.511491767566970879e+01 1.597875819549154564e+01 1.599498921316640576e+01 1.694368846912542637e+01 1.769427020859671984e+01 1.865436579521609062e+01 1.966671766167012692e+01 2.056661109235569640e+01 2.160547073080305580e+01 2.260476842187177482e+01 2.353836870080571586e+01 2.475279640046257867e+01 2.468322524265019524e+01 2.558629541104383875e+01 2.663795233864465928e+01 2.770652687532664871e+01 2.879217691316330630e+01 2.977914959542768969e+01 3.096581866187936072e+01 3.232831532203749703e+01 3.344873131578923875e+01 3.434524499877634440e+01 3.431099578804466432e+01 3.557432053918076775e+01 3.659179180383292618e+01 3.752570951305774827e+01 3.896249215899355534e+01 4.011889017766052490e+01 4.125843648700548982e+01 4.241559389565282601e+01 4.380267437315832524e+01 4.473609304566752343e+01 4.498338546349209821e+01 4.604482403293818038e+01 4.712281018383916376e+01 4.860171465089332798e+01 4.930401282955006792e+01 5.059271893558767630e+01 5.181466839158179738e+01 5.288908331712942612e+01 5.436684369647325354e+01 5.536964455438962318e+01 5.507174002051193185e+01 5.608962540966244603e+01 5.740569716535285494e+01 5.804640233507283398e+01 5.963283723992205410e+01 6.074671145226341196e+01 6.219426748065556154e+01 6.260415300885164669e+01 6.363831749657931169e+01 6.428765006819121197e+01 6.478044173246505011e+01 6.573713286338212924e+01 6.656538385744117647e+01 6.730866339816743960e+01 6.795770184436638317e+01 6.940633788981577368e+01 7.034117174471803935e+01 7.096638277799527827e+01 7.226144929233343817e+01 7.237944784885786476e+01 7.268398954669238776e+01 7.345885903581618948e+01 7.409259647736026011e+01 7.452656046691006964e+01 7.520723020210540710e+01 7.619551784555245888e+01 7.740014027649530703e+01 7.744660323490771248e+01 7.839704118451744819e+01 7.860048024035653214e+01
2.014086807458008277e+00 2.355953370371282496e+00 2.717466423110304952e+00 3.105958361194820050e+00 3.508899889958095208e+00 3.912225529107249855e+00 4.340428386482110490e+00 4.757973009079023541e+00 5.230746187467708808e+00 5.696357434104662332e+00 5.725556364840772794e+00 6.184314618028418309e+00 6.705274061895417859e+00 7.164798070329911006e+00 7.667896468280187783e+00 8.326741690771294557e+00 8.763122525201055169e+00 9.348858471794589065e+00 9.868609505477362376e+00 1.045153735017581198e+01 1.051854777498513549e+01 1.106701396507985180e+01 1.170384258367046115e+01 1.226820346496286973e+01 1.292748327158881416e+01 1.357535952626722064e+01 1.420725998749300345e+01 1.489941461929770483e+01 1.554814742042554343e+01 1.621024093677451816e+01 1.623205534349780876e+01 1.687773587640539574e+01 1.763301107795265921e+01 1.829751875538950046e+01 1.895167625881778051e+01 1.962914344520956789e+01 2.048439570714995739e+01 2.115829513697235953e+01 2.183971873093034688e+01 2.278432549164335441e+01 2.261570538224029292e+01 2.364928489165401615e+01 2.437005752559969096e+01 2.494634833580374078e+01 2.578289280392786154e+01 2.655290571037442149e+01 2.739606831303269630e+01 2.838208608344831063e+01 2.900166350330072618e+01 2.989664740018704947e+01 2.995099587693313126e+01 3.085088474963444938e+01 3.171410042097703652e+01 3.245833163121504583e+01 3.328320164343980281e+01 3.424857248590667780e+01 3.526103072990279941e+01 3.604413073066064044e+01 3.697426174557946155e+01 3.782294584339860677e+01 3.795409732076920761e+01 3.889535659621215302e+01 3.986392978014044530e+01 4.055808598281000599e+01 4.146747742742567766e+01 4.224167935384027572e+01 4.342459379891428739e+01 4.454800910366532918e+01 4.572423368588081871e+01 4.647252805023032352e+01 4.643418596558542788e+01 4.770527748287822334e+01 4.825169421762019795e+01 4.971013198852185866e+01 5.073563936471703073e+01 5.124733408151509906e+01 5.218594889855698682e+01 5.316304516321459772e+01 5.457969121185129779e+01 5.544384083576141364e+01 5.544203382225240517e+01 5.624531345159048357e+01 5.689640350293225879e+01 5.841036257538124943e+01 5.938882264945313949e+01 6.000084476760873287e+01 6.118270993006816383e+01 6.204265241534242392e+01 6.294840359994225309e+01 6.349350726535617895e+01
1.563982581980668751e+00 1.816579559594742044e+00 2.107862940656182626e+00 2.404087463373278499e+00 2.707821613326871102e+00 3.015540152196169998e+00 3.353319335534125312e+00 3.718380328489418574e+00 4.066035393362181338e+00 4.430204876955956550e+00 4.413399787428671672e+00 4.787547066780233784e+00 5.155961473947097140e+00 5.566556118482846038e+00 5.976542349345212557e+00 6.374095753711583434e+00 6.811066550861417213e+00 7.191856271720292959e+00 7.682143382706469126e+00 8.101914365784764982e+00 8.078239637219631675e+00 8.572271306063546703e+00 9.020556916159950589e+00 9.522906778655659821e+00 9.930020130874654072e+00 1.047462760535515613e+01 1.093059439171827840e+01 1.145386993882722493e+01 1.200364301467805994e+01 1.247401375346670171e+01 1.261141970466099771e+01 1.301342437557746301e+01 1.362186853220368477e+01 1.410222551942882596e+01 1.470193077476992727e+01 1.521384229586338677e+01 1.583769425319312418e+01 1.627764793018376110e+01 1.690125723885913445e+01 1.755181963609506468e+01 1.752569423547770811e+01 1.812105152396989283e+01 1.863508877694116705e+01 1.924478154560658894e+01 1.995869850001052015e+01 2.047173660180370902e+01 2.113134783945795547e+01 2.183119824818268739e+01 2.240608590933644351e+01 2.308516322219778161e+01 2.306673019128799140e+01 2.375951449292038831e+01 2.425260380354783507e+01 2.499109676530324009e+01 2.567708184160624185e+01 2.635504576379646835e+01 2.706329604760983187e+01 2.775148239781491100e+01 2.841314305846416133e+01 2.911047765653505337e+01 2.933146681709846959e+01 2.989984294350077931e+01 3.055189290346129738e+01 3.135292389157542559e+01 3.216173080791444505e+01 3.291744908539697434e+01 3.367212148386280290e+01 3.422988034876496499e+01 3.517927739002550425e+01 3.578304664641139254e+01 3.575638775604475939e+01 3.665067852076558097e+01 3.732131370669035419e+01 3.805287318908289507e+01 3.873759939892439519e+01 3.984139027910974562e+01 4.029413154725356350e+01 4.137292599943870641e+01 4.203228309614864600e+01 4.293793968271747730e+01 4.302016483653476087e+01 4.381738061678124296e+01 4.484008244141261201e+01 4.535764898932347222e+01 4.625322832299383435e+01 4.732081145971315550e+01 4.788540037605612554e+01 4.900246176484794347e+01 4.978302300051706908e+01 5.063294130655955172e+01
1.300318195181724867e+00 1.527139130943231615e+00 1.750426698239973211e+00 2.007781221494437052e+00 2.254204619056672243e+00 2.526437702846211941e+00 2.799331089406136730e+00 3.090639739303039146e+00 3.371201838342339663e+00 3.682843750041553399e+00 3.666273079608816765e+00 4.020609602057944265e+00 4.296479415234757404e+00 4.620222774725467829e+00 4.959755667371858578e+00 5.288440341994089522e+00 5.690304045276779910e+00 6.014175816264084595e+00 6.427769167474118639e+00 6.760758602930181382e+00 6.763477905973744875e+00 7.149190817121494845e+00 7.521892730059680510e+00 7.914135461415571449e+00 8.316252077857994252e+00 8.721608296787909609e+00 9.104311280198901457e+00 9.522502597673236480e+00 9.989354519241711472e+00 1.044031840293488855e+01 1.043702407292421164e+01 1.084838203179130289e+01 1.131574412399911544e+01 1.175011480001384534e+01 1.223116220282465250e+01 1.267843039965786822e+01 1.313392782921528124e+01 1.359170608070676955e+01 1.403662225829601518e+01 1.447319701754740429e+01 1.459212851671800237e+01 1.511399330714598932e+01 1.558437810772666232e+01 1.612766275510835712e+01 1.658262691256345178e+01 1.706680048106649750e+01 1.754988416525657868e+01 1.818366874618905982e+01 1.863400137940550394e+01 1.918093530028828653e+01 1.917164158984266109e+01 1.973884031752297119e+01 2.039523632606737280e+01 2.091106742227638904e+01 2.129054194388902133e+01 2.190733132278473860e+01 2.255270076571923354e+01 2.305902793246268700e+01 2.363774748752029708e+01 2.418580926030119826e+01 2.421527208166122591e+01 2.486085050277922903e+01 2.544191733462952953e+01 2.608003679993838730e+01 2.665230949939442695e+01 2.733853614904045415e+01 2.779257176970819287e+01 2.859278008196830001e+01 2.910598142335165051e+01 2.956416877565089507e+01 2.962439338544798062e+01 3.047188536125172931e+01 3.098961511616924369e+01 3.171101765441366638e+01 3.241297736816965624e+01 3.294964286872296100e+01 3.357309611300811980e+01 3.426452798715797599e+01 3.511533710684347653e+01 3.561694792741250382e+01 3.575125420213397831e+01 3.630519101574810037e+01 3.702759190507297404e+01 3.771978830434206031e+01 3.844591376313443476e+01 3.907361921024125451e+01 4.000853064367478851e+01 4.040718753713723999e+01 4.121330117741378274e+01 4.211313878175192116e+01
1.130179236459198266e+00 1.324608816420597357e+00 1.525800762421962053e+00 1.737904020811514405e+00 1.969462413061418227e+00 2.189124611232221351e+00 2.427461196532186172e+00 2.677755232050295753e+00 2.925747915005938893e+00 3.183367336338057019e+00 3.199310726694183149e+00 3.473930649532160686e+00 3.736851685306087578e+00 4.029914200074276920e+00 4.330991829988070307e+00 4.601283156536656982e+00 4.917452443753383307e+00 5.226237797095024895e+00 5.552264594674078069e+00 5.853856212286602911e+00 5.840567093194029447e+00 6.178098230224805754e+00 6.547901477999706010e+00 6.885018976907801402e+00 7.195936324822520547e+00 7.605815766326922578e+00 7.912716010696966507e+00 8.281722554214582033e+00 8.642417333489108344e+00 9.033305647587249965e+00 9.035591867447617886e+00 9.463323097847737841e+00 9.828529119256728563e+00 1.016095529145840359e+01 1.063422670784958157e+01 1.100824333558518475e+01 1.146691880043496425e+01 1.178663250184364308e+01 1.221405793461738298e+01 1.262317413711686775e+01 1.265666384235292696e+01 1.308240561576332261e+01 1.350106386878504594e+01 1.392353153068872729e+01 1.440710362908923692e+01 1.483474241625663304e+01 1.522404192713466387e+01 1.579670849615616923e+01 1.622665266176037235e+01 1.672893533850905357e+01 1.664559776563406501e+01 1.711000873055636262e+01 1.756288782001964321e+01 1.806977134066885071e+01 1.860363650469741614e+01 1.909028406728508998e+01 1.953806677893193822e+01 2.001415901865759039e+01 2.054741784130160198e+01 2.104338620824243833e+01 2.100422866690396617e+01 2.148141524155801818e+01 2.195248121279031750e+01 2.250494721566483136e+01 2.319324740305786037e+01 2.367698858653744409e+01 2.416449151325689115e+01 2.470143229598923895e+01 2.534245125760678619e+01 2.586697496791831341e+01 2.571564656917156810e+01 2.629638504340170613e+01 2.688133494796552725e+01 2.755067391431791535e+01 2.787188209475058187e+01 2.871229631316203523e+01 2.907791460261844207e+01 2.955831014386400923e+01 3.030557460844567785e+01 3.096118142396407436e+01 3.086803618045794551e+01 3.154367258622258063e+01 3.205025062067794295e+01 3.268684730040408937e+01 3.317017852252071464e+01 3.373430037480664367e+01 3.443228278756273397e+01 3.492157232153204660e+01 3.564248500205000880e+01 3.623524940236220715e+01
1.011722608984557237e+00 1.186703902917824127e+00 1.361653043085388592e+00 1.553603016557983274e+00 1.748299246743548530e+00 1.946514620741638613e+00 2.159295558199320286e+00 2.386677152338076535e+00 2.608447206041474509e+00 2.860700795108736649e+00 2.855332206564056285e+00 3.098779771436270369e+00 3.338684588952975041e+00 3.590868385479975444e+00 3.845739023448471627e+00 4.122509005145607475e+00 4.385126680419372036e+00 4.649530718756384573e+00 4.929490541207941945e+00 5.233541919219893757e+00 5.238452345374345676e+00 5.553026916907199073e+00 5.811942463404571768e+00 6.158624451919125775e+00 6.441146257275673470e+00 6.744333669822104582e+00 7.056902654256493435e+00 7.391848987707062335e+00 7.749605028539442664e+00 8.071885221353465312e+00 8.059311078425086095e+00 8.428737557438871875e+00 8.703828471723481286e+00 9.100652958657370561e+00 9.420847071129950123e+00 9.804267405871046392e+00 1.013061408846278688e+01 1.054543963238998394e+01 1.090999770928406676e+01 1.129814470410721228e+01 1.124319870380170094e+01 1.166323533220625031e+01 1.201607313773348729e+01 1.240850587106490366e+01 1.284084276134783309e+01 1.323880592610577978e+01 1.361974201147331520e+01 1.401349269377828222e+01 1.443148064640120332e+01 1.482039878028165347e+01 1.482334178626076415e+01 1.524521533968330012e+01 1.569555023745908606e+01 1.612883206695288507e+01 1.656400149518795573e+01 1.698072950623561894e+01 1.744872389072418173e+01 1.792922076186462732e+01 1.832880077999207558e+01 1.884749916007884707e+01 1.863765606125389596e+01 1.921460465983894395e+01 1.968704788968575770e+01 2.008412562905397536e+01 2.061735267518384163e+01 2.099455581201391752e+01 2.154949767040323749e+01 2.194729411728699375e+01 2.239731904330148282e+01 2.298970225958609959e+01 2.296641781164700191e+01 2.346037116479355689e+01 2.391946697512539188e+01 2.442990250455331491e+01 2.474184623473741951e+01 2.548646972787065224e+01 2.592042745598912035e+01 2.641248712592679126e+01 2.700713323613738126e+01 2.749932856700808514e+01 2.740530684681356632e+01 2.804510549540608366e+01 2.852416548986725076e+01 2.897439805954552128e+01 2.951695996073820538e+01 3.007453763928645429e+01 3.070571934158570571e+01 3.117369946350383358e+01 3.165636258377955770e+01 3.216539705062588439e+01
9.216038653739185849e-01 1.073131993048138222e+00 1.236671345696323421e+00 1.409849274803854913e+00 1.591968008192384598e+00 1.770199335068704416e+00 1.974726794646833428e+00 2.172942518927331257e+00 2.371174027188440725e+00 2.599061605076300463e+00 2.584729315070689371e+00 2.813640156169914697e+00 3.028879387268990975e+00 3.258645667318706085e+00 3.490403711915782914e+00 3.726012383218726409e+00 3.989382909394238563e+00 4.232290600929542457e+00 4.504305157650347446e+00 4.729512020517905313e+00 4.754430747140121483e+00 5.018508422364991617e+00 5.303295900760222281e+00 5.561592617357887569e+00 5.840115344552204490e+00 6.122153109263851256e+00 6.436163143907390527e+00 6.715993097807857914e+00 7.039026023334424842e+00 7.330776211523082786e+00 7.308702872354091440e+00 7.608926628693863492e+00 7.920735177695194196e+00 8.295977327267941348e+00 8.586752069005921584e+00 8.933777089473124988e+00 9.236291708430787395e+00 9.559839910418840958e+00 9.895216158201503021e+00 1.024030747058785451e+01 1.024925166748821681e+01 1.059773481802940331e+01 1.094211359141032247e+01 1.126665395349937704e+01 1.163255371486069301e+01 1.199290407379337431e+01 1.241366409483633859e+01 1.272798844803325125e+01 1.307073867359426522e+01 1.351240958440380702e+01 1.342852249713405222e+01 1.385740686701622870e+01 1.422558579360149977e+01 1.461770962384041894e+01 1.494265454912185120e+01 1.550967081245092061e+01 1.577683015870255012e+01 1.623085392170598595e+01 1.662645448173904938e+01 1.704144992910571332e+01 1.697879135385427318e+01 1.741325530015502565e+01 1.789519000092106538e+01 1.823815586670911415e+01 1.866331032279851598e+01 1.905510684455526516e+01 1.944081309337459018e+01 1.998190891275161007e+01 2.039558752192442626e+01 2.086658666719707611e+01 2.067607002798830607e+01 2.124278181264432064e+01 2.155269843010843545e+01 2.218375436300508241e+01 2.266731427578731939e+01 2.302341169552814648e+01 2.348807624825922602e+01 2.402421455959583341e+01 2.445424639194907357e+01 2.487259113172020264e+01 2.490428481245972847e+01 2.537068100480831845e+01 2.576921410133861556e+01 2.644836454111582569e+01 2.685040859122026191e+01 2.721127691815352634e+01 2.771052590273971106e+01 2.824027549145812799e+01 2.862935405835245462e+01 2.920687633099589675e+01
8.393813409056081198e-01 9.839782908853236254e-01 2.192122334692947039e+00 1.297645272194126065e+00 1.459688937725284852e+00 1.639055743709825430e+00 1.811989871834224219e+00 2.002234555915976433e+00 2.179717194376627809e+00 2.380605728040042113e+00 2.383849628722126024e+00 2.593888690160385480e+00 2.778570085631172137e+00 3.005073622271179357e+00 3.214354242487859281e+00 3.442923760101581632e+00 3.681507258584193032e+00 3.901041142164513698e+00 4.126868752081088942e+00 4.385794411883569666e+00 4.390264959095002695e+00 4.635480677205761957e+00 4.906884805236785496e+00 5.122181424751949486e+00 5.379629983484456091e+00 5.642312037555553772e+00 5.923044288923911438e+00 6.188566088205069704e+00 6.457607344121162107e+00 6.741178769850803221e+00 6.741693050446831315e+00 7.007466486123298033e+00 7.295272936928742347e+00 7.583119663203127914e+00 7.889082870008331305e+00 8.190963966231459281e+00 8.467125613801433914e+00 8.799498188652547626e+00 9.131510056197553737e+00 9.482534189235019895e+00 9.481394020184715998e+00 9.733352591916307972e+00 1.007411737205292113e+01 1.044342438954702246e+01 1.073362551771853823e+01 1.108708715677023982e+01 1.139151683163860973e+01 1.165250298416766306e+01 1.208390942491528719e+01 1.239264093114377729e+01 1.239342994120829289e+01 1.277026183805192971e+01 1.312289476094546004e+01 1.343986723396892202e+01 1.383855836356710967e+01 1.415583093658728231e+01 1.451079587391291348e+01 1.487458060290160766e+01 1.526455143386255564e+01 1.561877607505947374e+01 1.566397356039188793e+01 1.596686436728987957e+01 1.638989093436711642e+01 1.676957408700362606e+01 1.713426630165435327e+01 1.754372050383096848e+01 1.795851943731218014e+01 1.828489654871028947e+01 1.868584805585657094e+01 1.925695746250669771e+01 1.916465917178474498e+01 1.954226549789137479e+01 1.996051714183347769e+01 2.032790505407262316e+01 2.076753987988350758e+01 2.115691563373575690e+01 2.168653574269605855e+01 2.206844577036667943e+01 2.243812980246496380e+01 2.291235735781292249e+01 2.294641903841512942e+01 2.336550573096926442e+01 2.366438840510205921e+01 2.421344731524444427e+01 2.456517524084117809e+01 2.512932657247855417e+01 2.550681783062966446e+01 2.596727110617309009e+01 2.644763811020936473e+01 2.688866829816898729e+01
7.824917242079452162e-01 9.211767220372887310e-01 1.055909679653980859e+00 1.204540288594023512e+00 1.356586586313906162e+00 1.516397286088161822e+00 1.684785847512590529e+00 1.854812549045063541e+00 2.038725871299157166e+00 2.205276724356238116e+00 2.211578951967822615e+00 2.404540677958160177e+00 2.585534323309563565e+00 2.794531048364671921e+00 2.989426216846470474e+00 3.196415005838773027e+00 3.403296691125659468e+00 3.646361630605216231e+00 3.840809383110828978e+00 4.067733022415018773e+00 4.069734556886654531e+00 4.303675098020042000e+00 4.525259450354803370e+00 4.771449877502507597e+00 4.991223022050947478e+00 5.253608858259147141e+00 5.494611972741076045e+00 5.747834214430909583e+00 6.039877346250822399e+00 6.261458617762651002e+00 6.269878125970667071e+00 6.546082261099853916e+00 6.807699242010595952e+00 7.067483757946897427e+00 7.361652029336148040e+00 7.605868182497757424e+00 7.896468432902284285e+00 8.193215447951521568e+00 8.471938341924968086e+00 8.771893811068158797e+00 8.735930676559039654e+00 9.040676760930148603e+00 9.368950212354839380e+00 9.636942400276293341e+00 9.919837460749125313e+00 1.027274559571197443e+01 1.058256672697267575e+01 1.089827231063354951e+01 1.117202571063608652e+01 1.154224524105980798e+01 1.153801593975334860e+01 1.187251941255740384e+01 1.220887897368357677e+01 1.246903641214663061e+01 1.284647063509436116e+01 1.315097605864290564e+01 1.351376685332187932e+01 1.383944882797120357e+01 1.413629693191269077e+01 1.449640771005199014e+01 1.455155674461227555e+01 1.485413044831987506e+01 1.528337683122966872e+01 1.561370499288122105e+01 1.596547409146031349e+01 1.630044835445760754e+01 1.668588426462783048e+01 1.707515130189019814e+01 1.736320241180586876e+01 1.779343193161854231e+01 1.779195361879303050e+01 1.816419711509606572e+01 1.852456994399552670e+01 1.898973214699080714e+01 1.928305963084537922e+01 1.970588458172769464e+01 2.004106118077402598e+01 2.040884726520393855e+01 2.084808381424690893e+01 2.114865375269124925e+01 2.122974782929885862e+01 2.161713733322164543e+01 2.207164301330734446e+01 2.246083869501665475e+01 2.288651737115095841e+01 2.319858825033634275e+01 2.372424466785746233e+01 2.402934346352663297e+01 2.444130189011267262e+01 2.498614708979995669e+01
